timestamp,rr,sr,cnt,mrt,tc
1611850500,100.0,100.0,67,151.79,ServiceTest1
1611850500,100.0,100.0,59,432.14,ServiceTest6
1611850500,100.0,100.0,70,228.77,ServiceTest5
1611850500,100.0,100.0,68,230.69,ServiceTest2
1611850500,100.0,100.0,68,430.62,ServiceTest11
1611850500,100.0,100.0,92,203.39,ServiceTest9
1611850500,100.0,100.0,98,297.39,ServiceTest8
1611850500,100.0,100.0,79,362.39,ServiceTest7
1611850500,100.0,100.0,77,284.31,ServiceTest3
1611850500,100.0,100.0,61,781.59,ServiceTest4
1611850500,100.0,100.0,53,232.55,ServiceTest10
1611850560,100.0,100.0,82,229.43,ServiceTest1
1611850560,100.0,100.0,55,403.6,ServiceTest6
1611850560,100.0,100.0,74,180.27,ServiceTest5
1611850560,100.0,100.0,75,240.68,ServiceTest3
1611850560,100.0,100.0,69,227.91,ServiceTest2
1611850560,100.0,100.0,98,218.71,ServiceTest8
1611850560,100.0,100.0,80,331.95,ServiceTest11
1611850560,100.0,100.0,54,414.89,ServiceTest7
1611850560,100.0,100.0,64,258.81,ServiceTest9
1611850560,100.0,100.0,68,168.63,ServiceTest10
1611850560,100.0,100.0,64,790.5,ServiceTest4
1611850620,100.0,100.0,85,364.49,ServiceTest11
1611850620,100.0,100.0,67,315.43,ServiceTest6
1611850620,100.0,100.0,58,299.69,ServiceTest2
1611850620,100.0,100.0,83,215.17,ServiceTest1
1611850620,100.0,100.0,79,261.25,ServiceTest8
1611850620,100.0,100.0,62,833.44,ServiceTest4
1611850620,100.0,100.0,73,168.47,ServiceTest9
1611850620,100.0,100.0,76,174.03,ServiceTest10
1611850620,100.0,100.0,49,219.43,ServiceTest3
1611850620,100.0,100.0,76,205.47,ServiceTest5
1611850620,100.0,100.0,53,327.85,ServiceTest7
1611850680,100.0,100.0,70,223.13,ServiceTest3
1611850680,100.0,100.0,74,120.81,ServiceTest10
1611850680,100.0,100.0,79,302.91,ServiceTest11
1611850680,100.0,100.0,64,183.02,ServiceTest8
1611850680,100.0,100.0,61,251.87,ServiceTest2
1611850680,100.0,100.0,87,195.72,ServiceTest1
1611850680,100.0,100.0,57,349.75,ServiceTest6
1611850680,100.0,100.0,85,227.8,ServiceTest9
1611850680,100.0,100.0,78,184.04,ServiceTest5
1611850680,100.0,100.0,71,1066.61,ServiceTest4
1611850680,100.0,100.0,62,411.45,ServiceTest7
1611850740,100.0,100.0,50,383.68,ServiceTest8
1611850740,100.0,100.0,78,242.54,ServiceTest3
1611850740,100.0,100.0,68,325.15,ServiceTest9
1611850740,100.0,100.0,67,513.87,ServiceTest7
1611850740,100.0,100.0,80,269.05,ServiceTest1
1611850740,100.0,100.0,81,185.14,ServiceTest10
1611850740,100.0,100.0,70,644.01,ServiceTest4
1611850740,100.0,100.0,59,227.53,ServiceTest5
1611850740,100.0,100.0,70,350.29,ServiceTest11
1611850740,100.0,100.0,72,306.92,ServiceTest2
1611850740,100.0,100.0,59,369.05,ServiceTest6
1611850800,100.0,100.0,62,286.48,ServiceTest1
1611850800,100.0,100.0,69,166.7,ServiceTest10
1611850800,100.0,100.0,69,196.0,ServiceTest5
1611850800,100.0,100.0,57,759.42,ServiceTest4
1611850800,100.0,100.0,62,547.0,ServiceTest6
1611850800,100.0,100.0,83,256.75,ServiceTest2
1611850800,100.0,100.0,74,271.58,ServiceTest3
1611850800,100.0,100.0,58,272.72,ServiceTest11
1611850800,100.0,100.0,64,290.25,ServiceTest8
1611850800,100.0,100.0,81,354.16,ServiceTest7
1611850800,100.0,100.0,74,121.91,ServiceTest9
1611850860,100.0,100.0,71,327.62,ServiceTest6
1611850860,100.0,100.0,78,200.23,ServiceTest10
1611850860,100.0,100.0,76,203.91,ServiceTest3
1611850860,100.0,100.0,74,286.69,ServiceTest9
1611850860,100.0,100.0,89,315.06,ServiceTest2
1611850860,100.0,100.0,60,441.5,ServiceTest11
1611850860,100.0,100.0,54,257.56,ServiceTest1
1611850860,100.0,100.0,85,290.27,ServiceTest7
1611850860,100.0,100.0,60,1027.9,ServiceTest4
1611850860,100.0,100.0,63,350.19,ServiceTest8
1611850860,100.0,100.0,69,211.57,ServiceTest5
1611850920,100.0,100.0,72,338.31,ServiceTest2
1611850920,100.0,100.0,79,263.11,ServiceTest11
1611850920,100.0,100.0,66,329.38,ServiceTest8
1611850920,100.0,100.0,82,308.63,ServiceTest9
1611850920,100.0,100.0,69,387.0,ServiceTest7
1611850920,100.0,100.0,82,280.44,ServiceTest10
1611850920,100.0,100.0,61,372.82,ServiceTest6
1611850920,100.0,100.0,67,201.97,ServiceTest1
1611850920,100.0,100.0,74,211.05,ServiceTest3
1611850920,100.0,100.0,61,846.67,ServiceTest4
1611850920,100.0,100.0,75,161.03,ServiceTest5
1611850980,100.0,100.0,56,357.46,ServiceTest2
1611850980,100.0,100.0,73,212.07,ServiceTest5
1611850980,100.0,100.0,74,262.7,ServiceTest1
1611850980,100.0,100.0,55,858.55,ServiceTest4
1611850980,100.0,100.0,62,220.48,ServiceTest10
1611850980,100.0,100.0,61,389.07,ServiceTest6
1611850980,100.0,100.0,72,164.03,ServiceTest3
1611850980,100.0,100.0,78,242.72,ServiceTest9
1611850980,100.0,100.0,56,474.43,ServiceTest7
1611850980,100.0,100.0,79,204.28,ServiceTest8
1611850980,100.0,100.0,60,386.42,ServiceTest11
1611851040,100.0,100.0,73,264.88,ServiceTest7
1611851040,100.0,100.0,60,274.5,ServiceTest9
1611851040,100.0,100.0,86,226.58,ServiceTest10
1611851040,100.0,100.0,61,320.13,ServiceTest2
1611851040,100.0,100.0,77,136.87,ServiceTest1
1611851040,100.0,100.0,94,166.0,ServiceTest5
1611851040,100.0,100.0,69,192.83,ServiceTest3
1611851040,100.0,100.0,90,231.13,ServiceTest8
1611851040,100.0,100.0,68,485.87,ServiceTest6
1611851040,100.0,100.0,69,317.09,ServiceTest11
1611851040,100.0,100.0,48,843.0,ServiceTest4
1611851100,100.0,100.0,82,219.05,ServiceTest1
1611851100,100.0,100.0,90,235.17,ServiceTest10
1611851100,100.0,100.0,61,301.25,ServiceTest3
1611851100,100.0,100.0,93,231.68,ServiceTest5
1611851100,100.0,100.0,62,411.1,ServiceTest7
1611851100,100.0,100.0,61,429.15,ServiceTest2
1611851100,100.0,100.0,88,370.33,ServiceTest11
1611851100,100.0,100.0,86,371.26,ServiceTest6
1611851100,100.0,100.0,67,1190.37,ServiceTest4
1611851100,100.0,100.0,46,384.57,ServiceTest9
1611851100,100.0,100.0,91,340.57,ServiceTest8
1611851160,100.0,100.0,73,178.07,ServiceTest5
1611851160,100.0,100.0,52,255.35,ServiceTest9
1611851160,100.0,100.0,106,303.81,ServiceTest8
1611851160,100.0,100.0,79,355.73,ServiceTest11
1611851160,100.0,100.0,85,495.53,ServiceTest6
1611851160,100.0,100.0,94,1161.3,ServiceTest4
1611851160,100.0,100.0,66,380.79,ServiceTest2
1611851160,100.0,100.0,54,365.44,ServiceTest3
1611851160,100.0,100.0,74,143.7,ServiceTest1
1611851160,100.0,100.0,65,329.35,ServiceTest7
1611851160,100.0,100.0,67,190.28,ServiceTest10
1611851220,100.0,100.0,78,288.76,ServiceTest11
1611851220,100.0,100.0,75,220.79,ServiceTest1
1611851220,100.0,100.0,59,424.47,ServiceTest9
1611851220,100.0,100.0,64,302.12,ServiceTest3
1611851220,100.0,100.0,66,453.61,ServiceTest6
1611851220,100.0,100.0,73,309.81,ServiceTest2
1611851220,100.0,100.0,71,554.85,ServiceTest7
1611851220,100.0,100.0,75,220.99,ServiceTest5
1611851220,100.0,100.0,79,873.49,ServiceTest4
1611851220,100.0,100.0,70,232.49,ServiceTest10
1611851220,100.0,100.0,84,307.0,ServiceTest8
1611851280,100.0,100.0,104,257.97,ServiceTest5
1611851280,100.0,100.0,77,185.3,ServiceTest1
1611851280,100.0,100.0,81,303.12,ServiceTest11
1611851280,100.0,100.0,91,257.71,ServiceTest10
1611851280,100.0,100.0,75,348.97,ServiceTest7
1611851280,100.0,100.0,59,296.0,ServiceTest8
1611851280,100.0,100.0,86,271.63,ServiceTest3
1611851280,100.0,100.0,72,266.76,ServiceTest9
1611851280,100.0,100.0,85,406.52,ServiceTest2
1611851280,100.0,100.0,66,297.55,ServiceTest6
1611851280,100.0,100.0,36,1193.5,ServiceTest4
1611851340,100.0,100.0,94,202.03,ServiceTest5
1611851340,100.0,100.0,80,260.36,ServiceTest7
1611851340,100.0,100.0,98,268.45,ServiceTest2
1611851340,100.0,100.0,94,141.28,ServiceTest10
1611851340,100.0,100.0,39,873.31,ServiceTest4
1611851340,100.0,100.0,75,176.2,ServiceTest1
1611851340,100.0,100.0,106,207.89,ServiceTest3
1611851340,100.0,100.0,63,280.1,ServiceTest11
1611851340,100.0,100.0,79,224.61,ServiceTest9
1611851340,100.0,100.0,51,466.98,ServiceTest6
1611851340,100.0,100.0,57,211.26,ServiceTest8
1611851400,100.0,100.0,66,328.0,ServiceTest11
1611851400,100.0,100.0,96,247.44,ServiceTest3
1611851400,100.0,100.0,83,242.16,ServiceTest10
1611851400,100.0,100.0,67,233.24,ServiceTest5
1611851400,100.0,100.0,103,296.15,ServiceTest9
1611851400,100.0,100.0,63,278.29,ServiceTest8
1611851400,100.0,100.0,94,310.89,ServiceTest7
1611851400,100.0,100.0,69,495.74,ServiceTest6
1611851400,100.0,100.0,67,181.6,ServiceTest1
1611851400,100.0,100.0,86,249.76,ServiceTest2
1611851400,100.0,100.0,69,1039.86,ServiceTest4
1611851460,100.0,100.0,111,185.84,ServiceTest10
1611851460,100.0,100.0,83,242.4,ServiceTest5
1611851460,100.0,100.0,98,261.41,ServiceTest11
1611851460,100.0,100.0,86,328.65,ServiceTest7
1611851460,100.0,100.0,69,379.22,ServiceTest1
1611851460,100.0,100.0,64,1176.31,ServiceTest4
1611851460,100.0,100.0,109,270.37,ServiceTest9
1611851460,100.0,100.0,75,407.83,ServiceTest3
1611851460,100.0,100.0,66,315.29,ServiceTest2
1611851460,100.0,100.0,62,491.1,ServiceTest6
1611851460,100.0,100.0,59,264.36,ServiceTest8
1611851520,100.0,100.0,51,331.33,ServiceTest8
1611851520,100.0,100.0,74,231.41,ServiceTest1
1611851520,100.0,100.0,61,361.38,ServiceTest7
1611851520,100.0,100.0,91,251.4,ServiceTest10
1611851520,100.0,100.0,47,734.68,ServiceTest6
1611851520,100.0,100.0,66,114.39,ServiceTest3
1611851520,100.0,100.0,99,306.15,ServiceTest9
1611851520,100.0,100.0,96,221.44,ServiceTest5
1611851520,100.0,100.0,104,347.55,ServiceTest11
1611851520,100.0,100.0,90,280.8,ServiceTest2
1611851520,100.0,100.0,64,913.48,ServiceTest4
1611851580,100.0,100.0,61,192.67,ServiceTest10
1611851580,100.0,100.0,64,492.73,ServiceTest6
1611851580,100.0,100.0,68,339.47,ServiceTest8
1611851580,100.0,100.0,77,993.45,ServiceTest4
1611851580,100.0,100.0,86,379.92,ServiceTest11
1611851580,100.0,100.0,76,224.0,ServiceTest9
1611851580,100.0,100.0,95,283.0,ServiceTest2
1611851580,100.0,100.0,71,179.11,ServiceTest1
1611851580,100.0,100.0,84,200.21,ServiceTest5
1611851580,100.0,100.0,79,307.76,ServiceTest7
1611851580,100.0,100.0,87,304.18,ServiceTest3
1611851640,100.0,100.0,88,277.44,ServiceTest2
1611851640,100.0,100.0,74,301.86,ServiceTest8
1611851640,100.0,100.0,83,331.41,ServiceTest9
1611851640,100.0,100.0,47,1333.43,ServiceTest4
1611851640,100.0,100.0,96,212.07,ServiceTest3
1611851640,100.0,100.0,80,373.25,ServiceTest7
1611851640,100.0,100.0,54,431.48,ServiceTest6
1611851640,100.0,100.0,77,198.82,ServiceTest5
1611851640,100.0,100.0,65,391.92,ServiceTest11
1611851640,100.0,100.0,59,273.36,ServiceTest10
1611851640,100.0,100.0,78,255.77,ServiceTest1
1611851700,100.0,100.0,49,265.47,ServiceTest10
1611851700,100.0,100.0,88,277.43,ServiceTest8
1611851700,100.0,100.0,77,282.06,ServiceTest11
1611851700,100.0,100.0,83,268.18,ServiceTest9
1611851700,100.0,100.0,93,151.84,ServiceTest1
1611851700,100.0,100.0,68,405.84,ServiceTest6
1611851700,100.0,100.0,87,340.55,ServiceTest7
1611851700,100.0,100.0,84,178.68,ServiceTest3
1611851700,100.0,100.0,76,322.0,ServiceTest2
1611851700,100.0,100.0,64,1132.22,ServiceTest4
1611851700,100.0,100.0,81,164.11,ServiceTest5
1611851760,100.0,100.0,52,314.58,ServiceTest10
1611851760,100.0,100.0,85,206.59,ServiceTest1
1611851760,100.0,100.0,76,329.42,ServiceTest11
1611851760,100.0,100.0,73,453.21,ServiceTest6
1611851760,100.0,100.0,67,270.19,ServiceTest5
1611851760,100.0,100.0,67,316.21,ServiceTest2
1611851760,100.0,100.0,103,304.45,ServiceTest8
1611851760,100.0,100.0,77,312.0,ServiceTest3
1611851760,100.0,100.0,108,379.77,ServiceTest7
1611851760,100.0,100.0,68,267.5,ServiceTest9
1611851760,100.0,100.0,63,1138.89,ServiceTest4
1611851820,100.0,100.0,98,310.12,ServiceTest2
1611851820,100.0,100.0,96,183.05,ServiceTest10
1611851820,100.0,100.0,73,482.74,ServiceTest7
1611851820,100.0,100.0,87,264.0,ServiceTest1
1611851820,100.0,100.0,59,217.69,ServiceTest5
1611851820,100.0,100,39,1130,ServiceTest4
1611851820,100.0,100.0,84,300.24,ServiceTest3
1611851820,100.0,100.0,71,406.34,ServiceTest8
1611851820,100.0,100.0,92,292.93,ServiceTest9
1611851820,100.0,100.0,79,548.92,ServiceTest6
1611851820,100.0,100.0,72,304.69,ServiceTest11
1611851880,100.0,100.0,59,310.88,ServiceTest8
1611851880,100.0,100.0,68,489.06,ServiceTest7
1611851880,100.0,100.0,110,195.0,ServiceTest10
1611851880,100.0,100.0,81,243.41,ServiceTest1
1611851880,100.0,100.0,69,212.45,ServiceTest5
1611851880,100.0,100.0,58,222.02,ServiceTest11
1611851880,100.0,100.0,85,339.29,ServiceTest9
1611851880,100.0,100.0,79,355.23,ServiceTest6
1611851880,100.0,100.0,115,243.02,ServiceTest2
1611851880,100.0,100.0,58,1339.17,ServiceTest4
1611851880,100.0,100.0,86,172.02,ServiceTest3
1611851940,100.0,100.0,70,306.57,ServiceTest11
1611851940,100.0,100.0,96,223.83,ServiceTest1
1611851940,100.0,100.0,86,213.67,ServiceTest2
1611851940,100.0,100.0,77,312.14,ServiceTest7
1611851940,100.0,100.0,103,194.42,ServiceTest10
1611851940,100.0,100.0,96,200.57,ServiceTest5
1611851940,100.0,100.0,64,299.0,ServiceTest9
1611851940,100.0,100.0,80,287.05,ServiceTest8
1611851940,100.0,100.0,66,276.77,ServiceTest3
1611851940,100.0,100.0,67,899.27,ServiceTest4
1611851940,100.0,100.0,44,520.5,ServiceTest6
1611852000,100.0,100.0,72,292.58,ServiceTest11
1611852000,100.0,100.0,60,288.2,ServiceTest3
1611852000,100.0,100.0,47,428.53,ServiceTest6
1611852000,100.0,100.0,65,1259.8,ServiceTest4
1611852000,100.0,100.0,133,263.56,ServiceTest5
1611852000,100.0,100.0,74,391.32,ServiceTest2
1611852000,100.0,100.0,67,302.45,ServiceTest1
1611852000,100.0,100.0,117,253.97,ServiceTest9
1611852000,100.0,100.0,62,356.02,ServiceTest7
1611852000,100.0,100.0,115,191.7,ServiceTest10
1611852000,100.0,100.0,100,287.48,ServiceTest8
1611852060,100.0,100.0,53,365.45,ServiceTest1
1611852060,100.0,100.0,98,280.87,ServiceTest5
1611852060,100.0,100.0,86,308.88,ServiceTest6
1611852060,100.0,100.0,64,371.5,ServiceTest2
1611852060,100.0,100.0,100,218.6,ServiceTest8
1611852060,100.0,100.0,95,278.69,ServiceTest3
1611852060,100.0,100.0,116,268.67,ServiceTest9
1611852060,100.0,100.0,91,219.81,ServiceTest10
1611852060,100.0,100.0,59,244.2,ServiceTest11
1611852060,100.0,100.0,70,396.54,ServiceTest7
1611852060,100.0,100.0,49,1106.24,ServiceTest4
1611852120,100.0,100.0,79,243.8,ServiceTest8
1611852120,100.0,100.0,91,503.77,ServiceTest7
1611852120,100.0,100.0,64,266.0,ServiceTest2
1611852120,100.0,100.0,113,235.04,ServiceTest1
1611852120,100.0,100.0,52,239.38,ServiceTest5
1611852120,100.0,100.0,100,596.99,ServiceTest6
1611852120,100.0,100.0,55,233.6,ServiceTest10
1611852120,100.0,100.0,126,276.11,ServiceTest3
1611852120,100.0,100.0,82,381.51,ServiceTest11
1611852120,100.0,100.0,46,811.48,ServiceTest4
1611852120,100.0,100.0,104,329.88,ServiceTest9
1611852180,100.0,100.0,61,242.41,ServiceTest8
1611852180,100.0,100.0,75,356.23,ServiceTest10
1611852180,100.0,100.0,129,232.87,ServiceTest1
1611852180,100.0,100.0,60,177.92,ServiceTest5
1611852180,100.0,100.0,38,973.11,ServiceTest4
1611852180,100.0,100.0,104,322.92,ServiceTest3
1611852180,100.0,100.0,109,287.61,ServiceTest11
1611852180,100.0,100.0,87,318.17,ServiceTest2
1611852180,100.0,100.0,97,285.96,ServiceTest9
1611852180,100.0,100.0,103,458.0,ServiceTest7
1611852180,100.0,100.0,83,561.75,ServiceTest6
1611852240,100.0,100.0,78,295.46,ServiceTest10
1611852240,100.0,100.0,95,296.12,ServiceTest3
1611852240,100.0,100.0,68,321.38,ServiceTest5
1611852240,100.0,100.0,101,305.92,ServiceTest1
1611852240,100.0,100.0,66,265.88,ServiceTest8
1611852240,100.0,100.0,77,188.77,ServiceTest9
1611852240,100.0,100.0,105,373.71,ServiceTest7
1611852240,100.0,100.0,38,1243.84,ServiceTest4
1611852240,100.0,100.0,96,336.81,ServiceTest2
1611852240,100.0,100.0,82,396.28,ServiceTest11
1611852240,100.0,100.0,83,482.22,ServiceTest6
1611852300,100.0,100.0,62,418.1,ServiceTest8
1611852300,100.0,100.0,68,411.29,ServiceTest11
1611852300,100.0,100.0,101,234.66,ServiceTest10
1611852300,100.0,100.0,82,266.17,ServiceTest3
1611852300,100.0,100.0,90,195.03,ServiceTest5
1611852300,100.0,100.0,85,502.62,ServiceTest7
1611852300,100.0,100.0,77,334.34,ServiceTest2
1611852300,100.0,100.0,61,198.87,ServiceTest9
1611852300,100.0,100.0,102,174.06,ServiceTest1
1611852300,100.0,100.0,48,1370.1,ServiceTest4
1611852300,100.0,100.0,115,346.52,ServiceTest6
1611852360,100.0,100.0,91,191.26,ServiceTest1
1611852360,100.0,100.0,107,374.17,ServiceTest9
1611852360,100.0,100.0,116,521.55,ServiceTest6
1611852360,100.0,100.0,72,398.08,ServiceTest2
1611852360,100.0,100.0,92,269.83,ServiceTest11
1611852360,100.0,100.0,67,353.33,ServiceTest8
1611852360,100.0,100.0,79,260.16,ServiceTest3
1611852360,100.0,100.0,55,548.56,ServiceTest7
1611852360,100.0,100.0,101,231.49,ServiceTest10
1611852360,100.0,100.0,74,323.18,ServiceTest5
1611852360,100.0,100.0,90,1420.8,ServiceTest4
1611852420,100.0,100.0,83,292.66,ServiceTest10
1611852420,100.0,100.0,64,327.83,ServiceTest3
1611852420,100.0,100.0,75,306.13,ServiceTest8
1611852420,100.0,100.0,108,433.89,ServiceTest6
1611852420,100.0,100.0,108,271.57,ServiceTest11
1611852420,100.0,100.0,79,301.05,ServiceTest2
1611852420,100.0,100.0,116,219.69,ServiceTest9
1611852420,100.0,100.0,88,1456.44,ServiceTest4
1611852420,100.0,100.0,74,281.92,ServiceTest1
1611852420,100.0,100.0,72,278.94,ServiceTest5
1611852420,100.0,100.0,61,404.57,ServiceTest7
1611852480,100.0,100.0,86,426.45,ServiceTest8
1611852480,100.0,100.0,82,316.34,ServiceTest5
1611852480,100.0,100.0,103,306.92,ServiceTest11
1611852480,100.0,100.0,65,444.4,ServiceTest6
1611852480,100.0,100.0,82,178.78,ServiceTest1
1611852480,100.0,100.0,91,263.32,ServiceTest10
1611852480,100.0,100.0,67,375.21,ServiceTest2
1611852480,100.0,100.0,90,365.82,ServiceTest7
1611852480,100.0,100.0,78,378.95,ServiceTest3
1611852480,100.0,100.0,83,309.77,ServiceTest9
